,ids,bday,enrolldate,expgradate,Rank,Major,Gender,Athlete,Height,Weight,Smoking,Sprint,English,Reading,Math,Writing,State,LiveOnCampus,HowCommute,CommuteTime,SleepTime,StudyTime,enrolldate ,Score,BMI
316,49806,1992-09-22,2012-08-06,2017-05-08,second runners up,Art education,Female,0,0.728372590496,11.916618770574152,3.0,7.616,78.3,82.0708,77.03,78.7,In state,on campus,Public Transport,27.0,3.0,4.0,2012-08-06,316.1008,0.03194831104048961
317,29967,1992-09-06,2012-08-06,2017-05-08,second runners up,pre-med,Male,0,0.8557974695039999,24.65262757016891,Not a smoker,6.091,73.27,82.94,70.89,76.99,In state,off campus,car,30.0,6.0,19.0,2012-08-06,304.09,0.04787659611610902
318,30337,1992-08-31,2012-08-06,2017-05-08,second runners up,unknown,Female,1,0.74830433016,14.035087296629703,Not a smoker,5.619,81.75,81.38,56.27,82.77,In state,off campus,car,27.0,4.0,8.0,2012-08-06,302.16999999999996,0.03565009147203302
319,33162,1992-07-28,2012-08-06,2018-05-14,second runners up,social work,Male,0,0.783810071098353,19.088614639621248,Unknown,5.451,81.73,86.8,67.03,77.71,In state,on campus,Public Transport,27.0,6.0,10.0,2012-08-06,313.27,0.04419313172150649
320,34690,1992-07-08,2012-08-06,2018-05-14,second runners up,unknown,Female,0,0.6574017718080001,10.611007551212163,Unknown,7.993,83.34,75.52,67.0,78.89,In state,on campus,Public Transport,27.0,2.0,14.0,2012-08-06,304.75,0.034921824868983264
321,36009,1992-06-25,2012-08-06,2017-05-08,second runners up,English - Creative writing,Male,0,0.8291834124959999,19.171673537779373,Not a smoker,7.954,84.25,84.65,60.12,83.74,In state,off campus,Bike,12.0,5.0,14.0,2012-08-06,312.76,0.03966074435203142
322,38020,1992-05-29,2012-08-06,2018-05-14,second runners up,creative writing,Female,0,0.7192708134239999,15.970639597528033, smoker,7.17,86.2,79.24,59.85,75.76,unknown,off campus,walking,15.0,3.0,11.0,2012-08-06,301.05,0.04390757789682317
323,39181,1992-05-17,2012-08-06,2017-05-08,second runners up,unknown,Male,0,0.783810071098353,20.188911728704724,Unknown,8.892,88.44,72.81,62.49,79.9,In state,off campus,walking,18.0,2.0,6.0,2012-08-06,303.64,0.04674049176353525
324,40229,1992-05-04,2012-08-06,2017-05-08,second runners up,Liberal Studies,Male,0,0.8453131440160001,16.874021770753483,Not a smoker,7.383,84.12,86.28,67.47,78.8,In state,off campus,car,31.0,6.0,8.0,2012-08-06,316.66999999999996,0.033588097720131466
325,41425,1992-04-17,2012-08-06,2017-05-08,second runners up,unknown,Female,0,0.717427415536,14.019222113835454, smoker,6.581933155080214,79.44,91.34,68.44,80.72,Out of state,off campus,car,31.0,3.0,7.0,2012-08-06,319.94,0.038740928589265665
326,44698,1992-03-08,2012-08-06,2018-05-14,second runners up,unknown,Female,0,0.7586734432799999,12.861063769855305,Not a smoker,7.135,83.97,80.5,69.57,84.09,In state,off campus,car,32.0,2.0,4.0,2012-08-06,318.13,0.031781118242894604
327,45041,1992-03-04,2012-08-06,2017-05-08,second runners up,unknown,Female,0,0.7593647174879999,14.981398788004299,Not a smoker,6.581933155080214,81.02,88.09,68.74,83.97,In state,off campus,car,27.0,6.0,10.0,2012-08-06,321.82,0.036953330174586706
328,45095,1992-03-03,2012-08-06,2017-05-08,second runners up,fine arts,Female,1,0.8015324441759999,14.296396189711444,Not a smoker,5.153,84.5,76.92,68.0,92.34,Out of state,off campus,car,32.0,6.0,9.0,2012-08-06,321.76,0.03165092519193603
329,45788,1992-02-24,2012-08-06,2018-05-14,second runners up,Public Relations,Female,1,0.783810071098353,15.458287517878475,Not a smoker,5.772,83.46,87.08,64.73,85.32,In state,off campus,car,25.0,6.0,5.0,2012-08-06,320.59,0.03578835601031747
330,46912,1992-02-13,2012-08-06,2018-05-14,second runners up,unknown,Male,0,0.7154688052799999,12.196592584590304,Unknown,7.973,82.78755501222494,81.27,65.46800947867298,76.42,In state,off campus,car,32.0,7.0,5.0,2012-08-06,305.94556449089794,0.03388903150857922
331,47122,1992-02-07,2012-08-06,2018-05-14,second runners up,unknown,Female,0,0.7144318939679999,16.546452408354586,Not a smoker,7.186,77.71,99.35,85.57,87.08,In state,off campus,car,29.0,9.0,6.0,2012-08-06,349.71,0.04610895428870619
332,47676,1992-02-03,2012-08-06,2017-05-08,second runners up,early childhood education,Male,0,0.783810071098353,16.908551874482143, smoker,7.109,88.45,88.33,71.93,78.05,In state,off campus,car,32.0,5.461538461538462,18.0,2012-08-06,326.76,0.03914594507334774
333,48702,1992-01-22,2012-08-06,2018-05-14,second runners up,unknown,Male,0,0.719616450528,14.493311105569473,Unknown,7.853,84.65,68.73,55.84,73.04,Out of state,off campus,car,32.0,7.0,4.0,2012-08-06,282.26,0.03980773759887724
334,48976,1992-01-19,2012-08-06,2018-05-14,second runners up,unknown,Male,1,0.8469261171679999,16.32154011109494,Unknown,5.845,85.37,71.2,58.1,77.72,In state,off campus,car,20.0,4.0,8.0,2012-08-06,292.39,0.0323647407274111
335,49137,1992-01-17,2012-08-06,2018-05-14,second runners up,Philosophey,Male,1,0.753143249616,13.302489149954104,Unknown,5.941,79.81,66.57,60.05,77.09,In state,off campus,walking,16.0,7.0,9.0,2012-08-06,283.52,0.03335644695944659
336,49165,1992-01-16,2012-08-06,2018-05-14,second runners up,unknown,Neutral,1,0.7640884245759999,17.349044008534225,Unknown,5.846,90.18,91.35,61.72,75.24,In state,off campus,car,26.0,4.0,9.0,2012-08-06,318.49,0.042265922725797794
337,49931,1992-01-08,2012-08-06,2018-05-14,second runners up,unknown,Male,1,0.7782595458399999,14.810614761454442,Not a smoker,5.14,84.34,82.0708,63.7,75.77,In state,off campus,Public Transport,62.0,5.0,10.0,2012-08-06,305.8808,0.034779731109066896
338,23871,1991-11-20,2012-08-06,2018-05-14,second runners up,military history,Male,0,0.783810071098353,27.73700575458018,Not a smoker,6.992,100.78,73.73,60.88,83.99,In state,off campus,car,22.0,4.0,6.0,2012-08-06,319.38,0.06421551128849587
339,26771,1991-10-15,2012-08-06,2018-05-14,second runners up,Special Education,Female,1,0.7844810137120001,11.58065019375477, smoker,6.641,92.2,83.69,69.35,91.78,In state,off campus,car,24.0,4.0,7.208651399491094,2012-08-06,337.02,0.026765176781630817
340,30329,1991-09-02,2012-08-06,2018-05-14,second runners up,unknown,Male,0,0.7833288900319999,20.14411591846214,Unknown,6.082,82.28,81.52,65.08,77.4,In state,off campus,car,20.0,5.0,14.0,2012-08-06,306.28,0.0466940958695876
341,31549,1991-08-18,2012-08-06,2017-05-08,second runners up,sports medicine,Male,0,0.8215793962079999,22.83373102511064,Not a smoker,7.452,76.51,80.59,71.18,84.17,Out of state,off campus,Bike,10.0,5.0,7.208651399491094,2012-08-06,312.45,0.04811492897871102
342,35681,1991-06-28,2012-08-06,2018-05-14,second runners up,Arcitecture,Female,0,0.700952046912,9.982932961769261,Not a smoker,7.374,85.45,82.44,46.14,76.75,In state,off campus,car,29.0,9.0,12.0,2012-08-06,290.78,0.028899051240122393
343,36100,1991-06-23,2012-08-06,2018-05-14,second runners up,unknown,Male,0,0.754756222768,20.027460162622077,Not a smoker,6.798,95.86,81.47,65.64,87.96,In state,off campus,car,24.0,4.0,16.0,2012-08-06,330.93,0.05000512517580727
344,36863,1991-06-13,2012-08-06,2017-05-08,second runners up,unknown,Female,1,0.7587886556479999,14.400919746944142,Not a smoker,5.079,89.37,82.52,60.47,79.52168316831683,In state,off campus,car,35.0,5.0,9.0,2012-08-06,311.88168316831684,0.035575467714461906
345,49821,1991-05-24,2012-08-06,2017-05-08,second runners up,Biology (Pre-med),Female,1,0.786093986864,15.334165793664647, smoker,5.637,71.93,67.04,62.64,79.52168316831683,Out of state,off campus,car,32.0,4.0,7.208651399491094,2012-08-06,281.13168316831684,0.03529500543344601
346,41406,1991-04-19,2012-08-06,2018-05-14,second runners up,spanish and french,Female,0,0.687587412224,16.894699623985474,Not a smoker,7.136,83.86,74.11,61.29,82.26,In state,off campus,Bike,8.0,6.0,9.0,2012-08-06,301.52,0.050827258658369706
347,46722,1991-02-13,2012-08-06,2018-05-14,second runners up,physik,Female,1,0.8272248022399998,14.188139648291864, smoker,6.481,97.49,78.84,64.89,88.09,unknown,off campus,car,21.0,5.461538461538462,10.0,2012-08-06,329.31,0.029490382601004027
348,48295,1991-01-25,2012-08-06,2018-05-14,second runners up,unknown,Female,0,0.747382631216,18.996223280995917,Not a smoker,6.895,84.41,84.5,72.06,91.38,In state,off campus,car,24.0,3.0,19.0,2012-08-06,332.35,0.04837080452779246
349,21256,1990-12-21,2012-08-06,2018-05-14,second runners up,Pre-law,Female,0,0.726068343136,18.83943794514687,Not a smoker,8.232,77.96,80.23,56.93,77.73,In state,off campus,car,22.0,5.461538461538462,6.0,2012-08-06,292.85,0.05082940024681731
350,24904,1990-11-06,2012-08-06,2018-05-14,second runners up,unknown,Female,0,0.676181387792,12.663215607950558,Not a smoker,7.024,86.8,83.24,64.88,86.69,In state,off campus,car,38.0,6.0,8.0,2012-08-06,321.61,0.0393930514651971
351,25251,1990-11-03,2012-08-06,2018-05-14,second runners up,management,Male,1,0.855221407664,16.894699623985474,Not a smoker,4.631,93.63,98.19,79.65,73.97,In state,on campus,Public Transport,27.0,4.0,4.0,2012-08-06,345.44,0.032854540283510675
352,26034,1990-10-24,2012-08-06,2017-05-08,second runners up,aaaaaaaaaaaaaa,Female,1,0.7676600079839999,14.289863467384402,Not a smoker,6.581933155080214,89.29,96.8,93.78,88.77,Out of state,off campus,car,22.0,7.0,10.0,2012-08-06,368.64000000000004,0.034489928488133585
353,30424,1990-09-01,2012-08-06,2018-05-14,second runners up,unknown,Male,0,0.85775607976,17.77460420583877,Not a smoker,8.047,79.59,83.55,67.99,73.9,Out of state,off campus,car,27.0,1.0,11.0,2012-08-06,305.03,0.03436167895211853
354,30968,1990-08-24,2012-08-06,2017-05-08,second runners up,Geology,Female,0,0.8251509796159999,16.894699623985474,Not a smoker,6.989,78.0,81.51,62.14,74.13,In state,off campus,car,36.0,3.0,7.208651399491094,2012-08-06,295.78,0.03529276484685809
355,31419,1990-08-20,2012-08-06,2018-05-14,second runners up,unknown,Male,0,0.7039475684800001,15.57680976581198,Not a smoker,6.614,95.81,95.42,74.81,72.48,In state,off campus,car,33.0,1.0,3.0,2012-08-06,338.52,0.04470951272497395
356,35048,1990-07-05,2012-08-06,2017-05-08,second runners up,Performing arts,Female,0,0.837363490624,25.22470739680858, smoker,6.581933155080214,91.35,86.26,58.31,77.66,In state,off campus,car,36.0,3.0,11.0,2012-08-06,313.58000000000004,0.05116820016665207
357,36681,1990-06-18,2012-08-06,2017-05-08,second runners up,Geography,Male,0,0.7086712755679999,14.365456397168764,Unknown,6.769,87.6,85.4,60.27,73.29,In state,off campus,walking,9.0,5.0,9.0,2012-08-06,306.56,0.04068476533020486
358,38928,1990-05-19,2012-08-06,2017-05-08,second runners up,Architecture,Female,0,0.7576365319680001,17.781136928165818, smoker,7.285,79.14,69.98,50.42,79.52168316831683,In state,off campus,car,34.0,9.0,10.0,2012-08-06,279.06168316831685,0.04405951968671745
359,42520,1990-04-06,2012-08-06,2017-05-08,second runners up,athletic training,Male,0,0.815588353072,18.3718816757399,Not a smoker,7.068,85.68,77.2,70.87,69.61,In state,off campus,car,33.0,3.0,8.0,2012-08-06,303.36,0.03928381490662131
360,46857,1990-02-13,2012-08-06,2018-05-14,second runners up,unknown,Male,0,0.8564887437119999,28.0197793067365,Not a smoker,6.284,93.34,92.08,71.69,79.27,In state,off campus,Public Transport,53.0,4.0,11.0,2012-08-06,336.38,0.05432796502686107
361,22652,1989-12-04,2012-08-06,2018-05-14,second runners up,unknown,Female,0,0.783810071098353,11.868089976144686,Not a smoker,7.226,76.69,70.11,53.54,78.82,In state,off campus,walking,13.0,3.0,4.0,2012-08-06,279.15999999999997,0.02747648656020329
362,30070,1989-09-05,2012-08-06,2018-05-14,second runners up,Education - Pre-K,Male,1,0.8563735313439998,16.894699623985474,3.0,5.772,76.55,81.33,61.31,79.3,In state,off campus,Bike,9.0,9.0,9.0,2012-08-06,298.49,0.03276619791885065
363,37310,1989-06-08,2012-08-06,2017-05-08,second runners up,school psych,Female,1,0.7575213196,15.78399038818393, smoker,4.889,90.76,93.96,69.55,82.52,In state,on campus,Public Transport,27.0,5.461538461538462,12.0,2012-08-06,336.78999999999996,0.03912272838988564
364,49854,1989-02-24,2012-08-06,2017-05-08,second runners up,unknown,Male,0,0.72353367104,23.893898534185134,3.0,6.283,81.22,86.67,66.44,78.63,In state,off campus,car,24.0,7.0,11.0,2012-08-06,312.96000000000004,0.06491896222970506
365,32786,1988-08-02,2012-08-06,2018-05-14,second runners up,unknown,Female,0,0.760747265904,19.713889490923986,Not a smoker,6.787,82.95,83.26,68.23,82.78,In state,off campus,car,28.0,4.0,11.0,2012-08-06,317.22,0.04844997577845251
366,33358,1988-07-26,2012-08-06,2018-05-14,second runners up,History,Female,0,0.783810071098353,14.52597471720469,Not a smoker,6.581933155080214,85.83,97.22,77.92,73.17,In state,off campus,car,27.0,3.0,8.0,2012-08-06,334.14,0.03362990589836944
367,36691,1988-06-17,2012-08-06,2017-05-08,second runners up,German,Male,0,0.783810071098353,16.894699623985474,Not a smoker,6.924,70.35,75.49,59.63,75.31,In state,on campus,Public Transport,27.0,8.0,8.0,2012-08-06,280.78,0.03911387494450937
368,30268,1985-09-03,2012-08-06,2017-05-08,second runners up,unknown,Male,0,0.847732603744,29.831209883421003, smoker,6.535,81.1,87.48,71.3,72.35,In state,off campus,car,22.0,4.0,11.0,2012-08-06,312.23,0.059041195368377535
369,33692,2000-01-01,2012-08-06,2017-05-08,second runners up,communications,Male,1,0.783810071098353,17.52636075741112,Not a smoker,5.357,72.0,80.06,70.34,74.8,Out of state,off campus,car,22.0,6.0,16.0,2012-08-06,297.20000000000005,0.04057626937175574
370,31434,1992-08-19,2011-08-01,2017-05-08,forth position,thaeter,Male,0,0.7114363723999999,17.006542709387798,Unknown,6.801,92.32,91.04,73.11,73.45,In state,off campus,car,27.0,3.0,6.0,2011-08-01,329.92,0.04779098165844383
371,45762,1992-02-24,2011-08-01,2016-05-09,forth position,Computer Science,Female,0,0.760862478272,16.894699623985474,Unknown,8.62,78.33,85.84,62.68,81.88,In state,off campus,car,25.0,4.0,13.0,2011-08-01,308.73,0.04150880079583399
372,21421,1991-12-19,2011-08-01,2016-05-09,forth position,Environmental science,Female,1,0.730215988384,16.894699623985474,Not a smoker,5.08,85.87,95.07,72.42,84.3,In state,off campus,Bike,10.0,4.0,8.0,2011-08-01,337.66,0.045066086516411544
373,21610,1991-12-17,2011-08-01,2017-05-08,forth position,Paleontology,Male,1,0.83010511144,16.51845502695297,Not a smoker,5.124,94.38,89.54,82.12,82.54,In state,off campus,car,28.0,3.0,12.0,2011-08-01,348.58000000000004,0.03409614631677343
374,22240,1991-12-09,2011-08-01,2017-05-08,forth position,biomed engineering,Female,1,0.7644340616799999,12.901193349864288,Not a smoker,6.581933155080214,86.28,88.13,62.92,90.27,Out of state,off campus,car,25.0,4.0,13.0,2011-08-01,327.6,0.0314016067655198
375,23659,1991-11-22,2011-08-01,2017-05-08,forth position,Math,Male,0,0.8044127533759998,25.633469165272164,Not a smoker,6.581933155080214,83.23,84.39,59.27,75.95,Out of state,off campus,car,28.0,3.0,6.0,2011-08-01,302.84000000000003,0.056344501197620675
376,29470,1991-09-12,2011-08-01,2016-05-09,forth position,unknown,Female,1,0.789550357904,13.409812445326963,Not a smoker,4.77,75.43,79.27,66.95,76.09,Out of state,off campus,car,32.0,10.0,9.0,2011-08-01,297.74,0.030596030215650587
377,31575,1991-08-18,2011-08-01,2017-05-08,forth position,Latin,Male,1,0.7577517443359999,15.596407932793111,Not a smoker,4.974,76.02,71.41,72.19,72.54,In state,off campus,car,33.0,5.0,9.0,2011-08-01,292.15999999999997,0.03863427290457906
378,32404,1991-08-08,2011-08-01,2017-05-08,forth position,Hahahaha,Male,0,0.7614385401120001,13.560998304895685,Not a smoker,8.997,84.45,89.39,75.19,79.52168316831683,In state,off campus,walking,21.0,7.0,7.208651399491094,2011-08-01,328.5516831683168,0.033267793650666094
379,32929,1991-08-01,2011-08-01,2016-05-09,forth position,humanities,Male,1,0.7676600079839999,15.827852952379796,Not a smoker,6.581933155080214,82.78755501222494,78.35,55.21,70.56,Out of state,off campus,car,30.0,2.0,7.208651399491094,2011-08-01,286.907555012225,0.038202010655612954
380,33022,1991-08-01,2011-08-01,2016-05-09,forth position,unknown,Male,1,0.81743175096,14.686493037240615,Not a smoker,5.771,87.37,84.39,70.13,75.07,In state,off campus,walking,9.0,5.0,12.0,2011-08-01,316.96,0.031262027820364024
381,33348,1991-07-26,2011-08-01,2017-05-08,forth position,unknown,Female,1,0.7682360698240001,13.46300746999003,Not a smoker,6.16,82.61,76.39,53.91,85.18,Out of state,on campus,Public Transport,27.0,3.0,14.0,2011-08-01,298.09,0.03244552049398158
382,34469,1991-07-14,2011-08-01,2017-05-08,forth position,Spanish,Male,1,0.844276232704,17.442368613206273,3.0,5.341,87.01,83.46,61.09,79.6,Out of state,off campus,car,32.0,5.0,14.0,2011-08-01,311.16,0.0348047388970462
383,35684,1991-06-29,2011-08-01,2017-05-08,forth position,unknown,Male,0,0.783810071098353,15.609473377447198,Not a smoker,5.595,82.78755501222494,86.65,63.07,71.33,In state,off campus,walking,10.0,2.0,7.0,2011-08-01,303.8375550122249,0.036138374947390126
384,36404,1991-06-21,2011-08-01,2017-05-08,forth position,Gender Studies,Male,0,0.7686969192959999,17.738207610016673,Not a smoker,8.112,82.78755501222494,63.48,63.19,80.27,In state,off campus,Public Transport,27.0,4.0,7.208651399491094,2011-08-01,289.7275550122249,0.04269740682274324
385,38644,1991-05-25,2011-08-01,2017-05-08,forth position,Computer Programming,Male,0,0.8617885126399999,18.40547853342184,Unknown,8.177,79.38,82.64,66.51,79.52168316831683,Out of state,off campus,walking,15.0,4.0,14.0,2011-08-01,308.0516831683168,0.03524907775458263
386,40900,1991-04-27,2011-08-01,2017-05-08,forth position,don't know yet,Male,1,0.8261878909279999,18.693851561858473,Not a smoker,6.581933155080214,92.22,88.87,63.82,88.8,In state,off campus,car,32.0,5.0,11.0,2011-08-01,333.71000000000004,0.03895320405806395
387,41762,1991-04-17,2011-08-01,2017-05-08,forth position,Forensic  science,Male,1,0.75406494856,16.511922304625926,Not a smoker,5.234,79.18,86.06,63.77,70.28,Out of state,off campus,car,28.0,4.0,13.0,2011-08-01,299.29,0.04130305500907217
388,43596,1991-03-24,2011-08-01,2016-05-09,forth position,Art History,Male,1,0.8015324441759999,17.033606844742692,Not a smoker,4.748,70.73,84.95,75.84,76.98,In state,off campus,Bike,7.0,7.0,11.0,2011-08-01,308.5,0.03771086145330743
389,44640,1991-03-10,2011-08-01,2017-05-08,forth position,unknown,Female,1,0.7706555295519999,11.865290238004524,Not a smoker,4.81,83.17,95.24,69.33,78.4,In state,off campus,car,21.0,4.0,7.0,2011-08-01,326.14,0.028415795275392394
390,47709,1991-02-03,2011-08-01,2016-05-09,forth position,nutrition,Male,0,0.969627289088,19.417117248066866, smoker,8.034,89.25,87.09,66.9,80.91,In state,off campus,walking,14.0,10.0,6.0,2011-08-01,324.15,0.029374950302881352
391,48238,1991-01-28,2011-08-01,2017-05-08,forth position,unknown,Male,0,0.7746879624319999,25.43842074150757,Unknown,5.295,78.9,68.82,62.43,75.59,In state,off campus,walking,20.0,5.461538461538462,12.0,2011-08-01,285.74,0.06028906903308526
392,48112,1991-01-27,2011-08-01,2016-05-09,forth position,History,Female,1,0.7663926719359999,15.546012646270203,Not a smoker,6.364,77.66,87.67,75.85,79.52168316831683,In state,off campus,car,32.0,4.0,10.0,2011-08-01,320.70168316831683,0.0376459600176311
393,22167,1990-12-10,2011-08-01,2016-05-09,forth position,stage management,Male,0,0.7721532903359999,20.060123774257296,Not a smoker,7.61,80.08,75.46,71.2,74.78,In state,off campus,car,37.0,4.0,16.0,2011-08-01,301.52,0.047855141251813026
394,23717,1990-11-21,2011-08-01,2016-05-09,forth position,unknown,Female,0,0.6826332804,10.323567768822247,Not a smoker,7.419,85.03,81.98,72.9,85.7,Out of state,off campus,car,33.0,5.0,23.0,2011-08-01,325.61,0.03151061973686553
395,25875,1990-10-26,2011-08-01,2017-05-08,forth position,unknown,Female,0,0.8342527566879999,16.894699623985474,Not a smoker,7.571,78.41,88.07,66.28,82.75,unknown,unknown,car,26.0,8.0,4.0,2011-08-01,315.51,0.034526870895880746
396,26367,1990-10-19,2011-08-01,2016-05-09,forth position,Ethnomusicology,Female,0,0.8046431781119999,16.264612102244993,Not a smoker,6.969,77.24,72.75,63.06,84.48,In state,off campus,Public Transport,59.0,4.0,7.208651399491094,2011-08-01,297.53000000000003,0.035730499692309306
397,26510,1990-10-18,2011-08-01,2016-05-09,forth position,unknown,Male,1,0.766853521408,18.32148638921699,Not a smoker,5.002,99.56,85.94,80.59,79.12,In state,off campus,car,26.0,4.0,11.0,2011-08-01,345.21000000000004,0.04431369036612425
398,27209,1990-10-09,2011-08-01,2017-05-08,forth position,unknown,Female,1,0.7636275751039999,15.229642236431948,Not a smoker,6.167,81.37,72.15,58.36,87.49,In state,off campus,car,29.0,3.0,12.0,2011-08-01,299.37,0.03714741032083853
399,29115,1990-09-17,2011-08-01,2017-05-08,forth position,athletic trainer,Male,1,0.8351744556319998,20.278503349189894,Not a smoker,5.55,86.3,92.01,65.03,76.4,In state,off campus,Bike,9.0,5.0,7.208651399491094,2011-08-01,319.74,0.04135076422792944
400,31078,1990-08-23,2011-08-01,2016-05-09,forth position,unknown,Female,0,0.8162796272799999,14.183473418058261,Not a smoker,6.581933155080214,82.12,69.32,58.7,84.21,In state,off campus,car,28.0,5.0,7.208651399491094,2011-08-01,294.34999999999997,0.0302765740536454
401,34362,1990-07-13,2011-08-01,2016-05-09,forth position,unknown,Female,0,0.7234184586719999,14.460647493934252, smoker,7.268,78.07,75.3,60.59,80.5,In state,off campus,car,35.0,7.0,15.0,2011-08-01,294.46000000000004,0.039301634681679964
402,34581,1990-07-12,2011-08-01,2017-05-08,forth position,nutrition,Male,0,0.708901700304,16.894699623985474,Not a smoker,6.685,89.06,82.0708,64.93,69.07,Out of state,off campus,car,30.0,0.0,6.0,2011-08-01,305.1308,0.04781679744365164
403,34591,1990-07-11,2011-08-01,2016-05-09,forth position,Comp Sci,Female,0,0.7797573066240001,14.492377859522751,3.0,8.408,79.43,75.91,59.55,78.19,Out of state,off campus,walking,11.0,7.0,18.0,2011-08-01,293.08,0.033901802530612694
404,35886,1990-06-27,2011-08-01,2016-05-09,forth position,Chemical Engineering,Male,1,0.8582169292319999,19.97426513795901,Not a smoker,4.984,80.02,84.81,64.96,67.97,In state,off campus,car,20.0,6.0,10.0,2011-08-01,297.76,0.03857258128712395
405,37713,1990-06-04,2011-08-01,2016-05-09,forth position,fnrech,Male,1,0.84738696664,16.93561600983704,Not a smoker,6.581933155080214,70.76,80.71,69.43,74.74,In state,off campus,walking,23.0,3.0,7.208651399491094,2011-08-01,295.64,0.033545902864397154
406,39415,1990-05-13,2011-08-01,2016-05-09,forth position,unknown,Female,0,0.7271052544479999,16.894699623985474,Not a smoker,6.96,83.7,82.0,56.14,84.95,Out of state,off campus,walking,20.0,5.0,9.0,2011-08-01,306.78999999999996,0.0454525188365793
407,40313,1990-05-03,2011-08-01,2016-05-09,forth position,unknown,Female,1,0.746345719904,15.76065923701592,Not a smoker,5.584,81.33,77.14,52.83,81.41,In state,off campus,car,29.0,3.0,12.0,2011-08-01,292.71,0.040243554525774695
408,41168,1990-04-23,2011-08-01,2017-05-08,forth position,HDFS,Male,1,0.931607207648,21.13615646612604,Not a smoker,5.998,73.63,79.24,71.05,78.69,In state,off campus,car,24.0,4.0,10.0,2011-08-01,302.61,0.03463876363962495
409,41165,1990-04-21,2011-08-01,2016-05-09,forth position,unknown,Female,0,0.843469746128,15.092455067564035,Not a smoker,8.783,80.14,86.07,74.68,88.19,Out of state,off campus,car,23.0,8.0,6.0,2011-08-01,329.08,0.030173307515241377
410,42826,1990-04-03,2011-08-01,2016-05-09,forth position,Political Science,Male,1,0.770885954288,14.619299321876742, smoker,5.648,83.41,86.06,77.26,79.55,In state,off campus,Public Transport,53.0,5.0,5.0,2011-08-01,326.28,0.03499035425494435
411,43676,1990-03-21,2011-08-01,2017-05-08,forth position,unknown,Female,0,0.793352366048,12.41310566742946,Not a smoker,7.62,87.0,81.94,47.07,78.77,Out of state,off campus,car,37.0,3.0,7.208651399491094,2011-08-01,294.78,0.02805112327233889
412,44968,1990-03-09,2011-08-01,2017-05-08,forth position,psychology,Male,0,0.930109446864,21.052164321921197,Not a smoker,7.079,88.62,78.27,68.66,77.58,In state,off campus,car,28.0,3.0,10.0,2011-08-01,313.13,0.03461231817696469
413,45928,1990-02-22,2011-08-01,2016-05-09,forth position,unknown,Female,0,0.7939284278879999,13.454608255569546,Unknown,9.159,81.07,85.37,65.46800947867298,78.32,In state,off campus,car,38.0,5.0,10.0,2011-08-01,310.22800947867296,0.030360603397039214
414,46439,1990-02-16,2011-08-01,2016-05-09,forth position,bachelor of fine arts in theater,Female,0,0.7287182275999999,17.842731167249372,Not a smoker,6.9,84.35,74.53,55.72,86.93,In state,off campus,walking,9.0,6.0,13.0,2011-08-01,301.53,0.04779077942164383
415,48958,1990-01-17,2011-08-01,2016-05-09,forth position,Fein Arts,Female,1,0.7620146019519999,14.836745650762618,Unknown,7.079,85.75,77.39,44.7,80.65,In state,off campus,car,31.0,8.0,7.0,2011-08-01,288.49,0.036342442459018624
416,49572,1990-01-09,2011-08-01,2016-05-09,forth position,Sport Medicine,Female,0,0.699108649024,11.407999675111476,Unknown,7.747,75.69,78.1,47.1,79.72,In state,off campus,car,31.0,7.0,7.0,2011-08-01,280.61,0.033198785550185135
417,21254,1989-12-21,2011-08-01,2016-05-09,forth position,unknown,Male,1,0.8312572351199999,16.894699623985474,Not a smoker,5.203,71.87,93.95,65.46800947867298,75.98,In state,off campus,car,31.0,8.0,9.0,2011-08-01,307.268009478673,0.034776161573171344
418,23037,1989-11-29,2011-08-01,2017-05-08,forth position,Speech Pathology and Audiology,Female,0,0.732865872848,17.83993142910921,Unknown,6.587,82.78755501222494,64.68,64.67,84.71,Out of state,off campus,car,32.0,4.0,4.0,2011-08-01,296.8475550122249,0.04724395320772627
419,23340,1989-11-26,2011-08-01,2017-05-08,forth position,AstronomyÂ ,Female,1,0.7426589241279999,12.577356971652272,Not a smoker,6.177,75.05,88.79,85.69,83.22,unknown,off campus,car,19.0,4.0,8.0,2011-08-01,332.75,0.032434904684171116
420,24362,1989-11-13,2011-08-01,2016-05-09,forth position,unknown,Female,0,0.82204024568,19.79228215884851,Not a smoker,7.559,79.1,88.78,62.85,76.6,In state,off campus,car,22.0,6.0,8.0,2011-08-01,307.33,0.04165928000828943
421,28328,1989-09-26,2011-08-01,2017-05-08,forth position,Elementary ed,Male,0,0.726644404976,17.87912776307147,Not a smoker,7.095,82.78755501222494,89.0,72.63,77.47,In state,off campus,car,15.0,2.0,3.0,2011-08-01,321.88755501222494,0.04816199928760062
422,30139,1989-09-04,2011-08-01,2017-05-08,forth position,Accounting,Male,1,0.877687819424,19.453513843888963,Not a smoker,5.115,86.22,79.21,68.17,72.81,In state,off campus,Bike,13.0,3.0,14.0,2011-08-01,306.40999999999997,0.03591864647994507
423,32380,1989-08-08,2011-08-01,2017-05-08,forth position,I haven't picked one yet,Male,0,0.802684567856,17.711143474661778,Unknown,8.527,82.78755501222494,73.03,65.42,86.18,In state,off campus,car,27.0,5.461538461538462,16.0,2011-08-01,307.41755501222497,0.039098385221032886
